method,n,true_p,coverage,length
wald,1000,0.8300000000000001,0.95271,0.04652342430098562
wald,1000,0.84,0.95035,0.0454009328059249
wald,1000,0.85,0.94662,0.04421954504100296
wald,1000,0.86,0.9497,0.04296964463903504
wald,1000,0.87,0.94911,0.04163971681445019
wald,1000,0.88,0.94673,0.040237746468468574
wald,1000,0.89,0.94406,0.03874151486401807
wald,1000,0.9,0.95398,0.03713450201131851
wald,1000,0.91,0.95113,0.03542798937227601
wald,1000,0.92,0.95044,0.033568255586019294
wald,1000,0.93,0.95002,0.03156733123224687
wald,1000,0.9400000000000001,0.95224,0.029372420385189616
wald,1000,0.9500000000000001,0.94194,0.026951062435745916
wald,1000,0.96,0.9471,0.024213345743738863
wald,1000,0.97,0.93555,0.021056170482275167
wald,1000,0.98,0.95065,0.017240396456472143
wald,1000,0.99,0.92632,0.012162252199769536
wald,1000,1.0,1.0,0.0
wald,2000,0.0,1.0,0.0
wald,2000,0.01,0.94901,0.008664029846549246
wald,2000,0.02,0.94456,0.012228279259401547
wald,2000,0.03,0.94712,0.01492181294872852
wald,2000,0.04,0.94914,0.01714210591325338
wald,2000,0.05,0.94583,0.019075407269780003
wald,2000,0.06,0.95185,0.02079354190494333
wald,2000,0.07,0.94836,0.022342401311834664
wald,2000,0.08,0.95039,0.023760436649941048
wald,2000,0.09,0.94737,0.025066526980818172
wald,2000,0.1,0.94722,0.02628547547423607
wald,2000,0.11,0.94535,0.02740531800515879
wald,2000,0.12,0.94958,0.028471406279333165
wald,2000,0.13,0.94931,0.02946550189486554
wald,2000,0.14,0.94965,0.0303990431936639
wald,2000,0.15,0.94731,0.031284430756542164
wald,2000,0.16,0.9495,0.03211599945722466
wald,2000,0.17,0.94994,0.03291269492349396
wald,2000,0.18,0.94996,0.03365871380644062
wald,2000,0.19,0.94944,0.03437434471767557
wald,2000,0.2,0.94924,0.035048546795523335
wald,2000,0.21,0.94994,0.03568691621244578
wald,2000,0.22,0.95092,0.036295051871511504
wald,2000,0.23,0.94783,0.03687589786262632
wald,2000,0.24,0.95071,0.03742135828713649
wald,2000,0.25,0.94727,0.03794065589784185
wald,2000,0.26,0.95001,0.03843689007405066
wald,2000,0.27,0.95113,0.038902208081989804
wald,2000,0.28,0.95139,0.03934251126915604
wald,2000,0.29,0.94697,0.03976390209253683
wald,2000,0.3,0.94821,0.0401555545672037
wald,2000,0.31,0.94975,0.04052658225863637
wald,2000,0.32,0.95192,0.0408762757350902
wald,2000,0.33,0.94858,0.04120329180439442
wald,2000,0.34,0.95039,0.041508966639279124
wald,2000,0.35000000000000003,0.95124,0.04179761344780463
wald,2000,0.36,0.95069,0.04206296056000421
wald,2000,0.37,0.94815,0.04230681688036144
wald,2000,0.38,0.94917,0.04253278319321669
wald,2000,0.39,0.95171,0.04274140750160634
wald,2000,0.4,0.94954,0.04292960934711824
wald,2000,0.41000000000000003,0.94948,0.04309936714227608
wald,2000,0.42,0.94752,0.04325022658644392
wald,2000,0.43,0.95158,0.04338356440462188
wald,2000,0.44,0.95038,0.04349833579725787
wald,2000,0.45,0.95051,0.04359537860264445
wald,2000,0.46,0.94838,0.043674761277068964
wald,2000,0.47000000000000003,0.94915,0.0437364124213128
wald,2000,0.48,0.94835,0.0437802612202226
wald,2000,0.49,0.94819,0.04380634778329309
wald,2000,0.5,0.94816,0.043815158227028105
wald,2000,0.51,0.94839,0.04380638935419639
wald,2000,0.52,0.94714,0.043779923026420385
wald,2000,0.53,0.94859,0.043736450318073
wald,2000,0.54,0.94948,0.04367427125009654
wald,2000,0.55,0.94906,0.04359528292853247
wald,2000,0.56,0.9502,0.043497855285224166
wald,2000,0.5700000000000001,0.95109,0.04338321748126444
wald,2000,0.58,0.94959,0.04325072692693925
wald,2000,0.59,0.94879,0.04309864215045394
wald,2000,0.6,0.95105,0.04293012772323355
wald,2000,0.61,0.95156,0.04273945795786298
wald,2000,0.62,0.95007,0.04253299402787421
wald,2000,0.63,0.94888,0.04230668962294648
wald,2000,0.64,0.95015,0.04206096023824917
wald,2000,0.65,0.95044,0.041795863310898615
wald,2000,0.66,0.94833,0.04150855459248721
wald,2000,0.67,0.94952,0.04120359248922405
wald,2000,0.68,0.95053,0.040875454673477314
wald,2000,0.6900000000000001,0.94966,0.04052607645162428
wald,2000,0.7000000000000001,0.94952,0.040155539452609926
wald,2000,0.71,0.94758,0.03976135961940134
wald,2000,0.72,0.95049,0.039344577277934785
wald,2000,0.73,0.95017,0.03890129754233951
wald,2000,0.74,0.9502,0.03843456288769506
wald,2000,0.75,0.9471,0.03794146029081945
wald,2000,0.76,0.95078,0.03742193805688425
wald,2000,0.77,0.94805,0.03687552070712753
wald,2000,0.78,0.95086,0.03629703363397353
wald,2000,0.79,0.94865,0.0356881999093871
wald,2000,0.8,0.9497,0.03504660445424641
wald,2000,0.81,0.95005,0.03437300635121842
wald,2000,0.8200000000000001,0.94847,0.03366635972083408
wald,2000,0.8300000000000001,0.94933,0.03290987583180196
wald,2000,0.84,0.9478,0.03211879601084018
wald,2000,0.85,0.94739,0.03128751823653091
wald,2000,0.86,0.9496,0.030395771216481366
wald,2000,0.87,0.94931,0.029462332711245216
wald,2000,0.88,0.94831,0.02846685523439225
wald,2000,0.89,0.94597,0.027410035491928865
wald,2000,0.9,0.94474,0.026281404648002635
wald,2000,0.91,0.94863,0.02506477668271513
wald,2000,0.92,0.95052,0.023759477613140127
wald,2000,0.93,0.94806,0.022340957634782853
wald,2000,0.9400000000000001,0.9508,0.02079299131698674
wald,2000,0.9500000000000001,0.94698,0.01907865132675312
wald,2000,0.96,0.95001,0.017146665737670975
wald,2000,0.97,0.94797,0.014922966258965087
wald,2000,0.98,0.9448,0.012232908920712365
wald,2000,0.99,0.94898,0.008664255694262454
wald,2000,1.0,1.0,0.0
wald,10000,0.0,1.0,0.0
wald,10000,0.01,0.94604,0.003895972688948451
wald,10000,0.02,0.94972,0.005484422054635889
wald,10000,0.03,0.95119,0.006683656850783645
wald,10000,0.04,0.94772,0.00767903713458369
wald,10000,0.05,0.95071,0.008542215345939066
wald,10000,0.06,0.94952,0.009307300867661362
wald,10000,0.07,0.94948,0.009999889957670724
wald,10000,0.08,0.94901,0.010632334193550384
wald,10000,0.09,0.94911,0.011216091146636737
wald,10000,0.1,0.95161,0.011757678719048249
wald,10000,0.11,0.94846,0.012263691344305017
wald,10000,0.12,0.95131,0.012737080175607781
wald,10000,0.13,0.94963,0.013180888015655125
wald,10000,0.14,0.9499,0.01359952607355172
wald,10000,0.15,0.9485,0.013995195870103207
wald,10000,0.16,0.95106,0.014369392405864753
wald,10000,0.17,0.94878,0.014723306974307043
wald,10000,0.18,0.95097,0.015058518824808634
wald,10000,0.19,0.94974,0.01537601814406723
wald,10000,0.2,0.95125,0.015678574716316843
wald,10000,0.21,0.94918,0.015964869879789945
wald,10000,0.22,0.95066,0.016237607880333283
wald,10000,0.23,0.9505,0.01649519530539084
wald,10000,0.24,0.94995,0.01674006325192425
wald,10000,0.25,0.94901,0.0169730168435841
wald,10000,0.26,0.94962,0.01719351434187741
wald,10000,0.27,0.95051,0.017401782462115066
wald,10000,0.28,0.95001,0.0175993113259975
wald,10000,0.29,0.95066,0.017785818256640783
wald,10000,0.3,0.95066,0.017962640076099903
wald,10000,0.31,0.94997,0.01812829246393256
wald,10000,0.32,0.94992,0.01828421529765893
wald,10000,0.33,0.94906,0.018431480167507033
wald,10000,0.34,0.94977,0.018567603937392343
wald,10000,0.35000000000000003,0.95029,0.01869604264633615
wald,10000,0.36,0.95026,0.018814755991630877
wald,10000,0.37,0.95161,0.018924501821557842
wald,10000,0.38,0.94941,0.019025845094264485
wald,10000,0.39,0.95035,0.019118402486933903
wald,10000,0.4,0.95013,0.01920272077758273
wald,10000,0.41000000000000003,0.94914,0.019278423420191055
wald,10000,0.42,0.94964,0.019346179476277505
wald,10000,0.43,0.9498,0.019405625797662102
wald,10000,0.44,0.95024,0.01945704385933122
wald,10000,0.45,0.94916,0.019500424614720024
wald,10000,0.46,0.94915,0.019535821433468218
wald,10000,0.47000000000000003,0.94867,0.01956330370809506
wald,10000,0.48,0.94764,0.019583001426021665
wald,10000,0.49,0.94865,0.019594759271777965
wald,10000,0.5,0.94802,0.01959865603603566
wald,10000,0.51,0.94899,0.019594754000727483
wald,10000,0.52,0.94961,0.01958295669083562
wald,10000,0.53,0.94961,0.01956333125305041
wald,10000,0.54,0.94955,0.019535826495043186
wald,10000,0.55,0.95031,0.019500386901311267
wald,10000,0.56,0.95048,0.019456986357272527
wald,10000,0.5700000000000001,0.94944,0.01940564333552589
wald,10000,0.58,0.95033,0.019346017449008233
wald,10000,0.59,0.9495,0.01927873594114827
wald,10000,0.6,0.94962,0.019202861222681337
wald,10000,0.61,0.94992,0.019118261936589612
wald,10000,0.62,0.95096,0.01902579985505262
wald,10000,0.63,0.95017,0.01892453609501177
wald,10000,0.64,0.94944,0.018814196677463698
wald,10000,0.65,0.95001,0.01869613997940237
wald,10000,0.66,0.94928,0.0185679445103638
wald,10000,0.67,0.95006,0.018431017066586584
wald,10000,0.68,0.95017,0.018284591410318508
wald,10000,0.6900000000000001,0.94909,0.018128343615656812
wald,10000,0.7000000000000001,0.94987,0.017962193563603474
wald,10000,0.71,0.94934,0.01778602508951069
wald,10000,0.72,0.95097,0.017599539393165067
wald,10000,0.73,0.9503,0.017401814153840133
wald,10000,0.74,0.95025,0.017192848133569586
wald,10000,0.75,0.94792,0.016972724997274195
wald,10000,0.76,0.94937,0.016740081758754046
wald,10000,0.77,0.94954,0.01649524048519212
wald,10000,0.78,0.95011,0.016236460504126672
wald,10000,0.79,0.94895,0.015965678792700784
wald,10000,0.8,0.94997,0.015678389719652554
wald,10000,0.81,0.95005,0.015376385708899964
wald,10000,0.8200000000000001,0.95021,0.015058475714738718
wald,10000,0.8300000000000001,0.94965,0.014723047148449766
wald,10000,0.84,0.95043,0.014370075340211794
wald,10000,0.85,0.95052,0.013995060953263683
wald,10000,0.86,0.94933,0.01359976101541593
wald,10000,0.87,0.95148,0.013182152965082393
wald,10000,0.88,0.95085,0.012737094157054084
wald,10000,0.89,0.94834,0.012263361470333242
wald,10000,0.9,0.94995,0.011758058248310761
wald,10000,0.91,0.95043,0.011216629350467711
wald,10000,0.92,0.94924,0.010631931698331378
wald,10000,0.93,0.95034,0.009999928133846208
wald,10000,0.9400000000000001,0.94949,0.009306862335090609
wald,10000,0.9500000000000001,0.95071,0.008541326593490904
wald,10000,0.96,0.94868,0.0076798103820052
wald,10000,0.97,0.94921,0.006684326621614401
wald,10000,0.98,0.94866,0.00548451904087339
wald,10000,0.99,0.94553,0.003894618486214345
wald,10000,1.0,1.0,0.0
jeffreys,1000,0.0,1.0,0.0025081643414222973
jeffreys,1000,0.01,0.94425,0.01235581841194574
jeffreys,1000,0.02,0.95849,0.01735676563630459
jeffreys,1000,0.03,0.94906,0.021132108967323888
jeffreys,1000,0.04,0.94705,0.02426412649342997
jeffreys,1000,0.05,0.95009,0.026996126574702694
jeffreys,1000,0.06,0.95408,0.02940196317848548
jeffreys,1000,0.07,0.95397,0.03158113903371485
jeffreys,1000,0.08,0.95251,0.033590424856150505
jeffreys,1000,0.09,0.95372,0.035422321137650994
jeffreys,1000,0.1,0.9486,0.03712984023655081
jeffreys,1000,0.11,0.95256,0.03873740996282672
jeffreys,1000,0.12,0.94848,0.040221719205439474
jeffreys,1000,0.13,0.95303,0.04162952035840007
jeffreys,1000,0.14,0.95061,0.04294349077129372
jeffreys,1000,0.15,0.94839,0.044200472963819244
jeffreys,1000,0.16,0.95251,0.04537068012906966
jeffreys,1000,0.17,0.94754,0.04649108113525932
jeffreys,1000,0.18,0.95231,0.04755059422437354
jeffreys,1000,0.19,0.95131,0.048546425534451175
jeffreys,1000,0.2,0.95261,0.04950727536582378
jeffreys,1000,0.21,0.94859,0.050405567532156546
jeffreys,1000,0.22,0.94738,0.051257182739121984
jeffreys,1000,0.23,0.94845,0.05208151462522337
jeffreys,1000,0.24,0.94961,0.052852962559157314
jeffreys,1000,0.25,0.95024,0.05358666196268028
jeffreys,1000,0.26,0.94837,0.054278077074960185
jeffreys,1000,0.27,0.94936,0.05493972738379781
jeffreys,1000,0.28,0.95121,0.0555615744608564
jeffreys,1000,0.29,0.94842,0.0561544198909867
jeffreys,1000,0.3,0.95038,0.05671293342968082
jeffreys,1000,0.31,0.94784,0.05723108764143593
jeffreys,1000,0.32,0.95106,0.05772701546399207
jeffreys,1000,0.33,0.94913,0.058187713447135775
jeffreys,1000,0.34,0.95118,0.05862450158869265
jeffreys,1000,0.35000000000000003,0.95003,0.05902396146714584
jeffreys,1000,0.36,0.94769,0.0593982366555535
jeffreys,1000,0.37,0.95102,0.05974802976290362
jeffreys,1000,0.38,0.94933,0.06006407534866024
jeffreys,1000,0.39,0.95233,0.0603589896208089
jeffreys,1000,0.4,0.95072,0.06062534002533031
jeffreys,1000,0.41000000000000003,0.94945,0.06086328584017405
jeffreys,1000,0.42,0.9485,0.06107568190857191
jeffreys,1000,0.43,0.9493,0.061262820134667426
jeffreys,1000,0.44,0.94766,0.061424521829042886
jeffreys,1000,0.45,0.94792,0.06156268273411541
jeffreys,1000,0.46,0.94676,0.061675574061964555
jeffreys,1000,0.47000000000000003,0.94647,0.061762165310558885
jeffreys,1000,0.48,0.9451,0.061824096955755324
jeffreys,1000,0.49,0.94613,0.06186128429619534
jeffreys,1000,0.5,0.94692,0.06187376565993438
jeffreys,1000,0.51,0.94658,0.061861110828290045
jeffreys,1000,0.52,0.94719,0.06182374972406888
jeffreys,1000,0.53,0.94712,0.06176265916225083
jeffreys,1000,0.54,0.94705,0.06167519141539326
jeffreys,1000,0.55,0.9465,0.061564919724693544
jeffreys,1000,0.56,0.94795,0.061426804247761535
jeffreys,1000,0.5700000000000001,0.94956,0.06126415280284114
jeffreys,1000,0.58,0.94881,0.06107764832912777
jeffreys,1000,0.59,0.95014,0.06086257020801376
jeffreys,1000,0.6,0.95257,0.06062483833441789
jeffreys,1000,0.61,0.95289,0.06035957585377397
jeffreys,1000,0.62,0.94856,0.0600649050363522
jeffreys,1000,0.63,0.94986,0.059746556512738386
jeffreys,1000,0.64,0.94884,0.0594001050581578
jeffreys,1000,0.65,0.94961,0.05902388409595502
jeffreys,1000,0.66,0.94992,0.058617768095866496
jeffreys,1000,0.67,0.94865,0.0581906035863746
jeffreys,1000,0.68,0.95001,0.05772689457757485
jeffreys,1000,0.6900000000000001,0.94968,0.0572391970449527
jeffreys,1000,0.7000000000000001,0.95015,0.05671020394744927
jeffreys,1000,0.71,0.9489,0.05615685798960975
jeffreys,1000,0.72,0.95092,0.055563985855157344
jeffreys,1000,0.73,0.94959,0.05494136069399189
jeffreys,1000,0.74,0.94817,0.0542772989473247
jeffreys,1000,0.75,0.95,0.05358746088308515
jeffreys,1000,0.76,0.95047,0.052851985840414055
jeffreys,1000,0.77,0.9487,0.05207728018588923
jeffreys,1000,0.78,0.94856,0.05126607924216222
jeffreys,1000,0.79,0.94744,0.05041784998678724
jeffreys,1000,0.8,0.95207,0.04949966383599057
jeffreys,1000,0.81,0.95263,0.0485454769153639
jeffreys,1000,0.8200000000000001,0.95082,0.047549320588362455
jeffreys,1000,0.8300000000000001,0.94715,0.04648350905558111
jeffreys,1000,0.84,0.95262,0.04536314905196216
jeffreys,1000,0.85,0.94914,0.04420010510691979
jeffreys,1000,0.86,0.94998,0.042939715248461796
jeffreys,1000,0.87,0.95246,0.04162888046201467
jeffreys,1000,0.88,0.94741,0.040217352752026356
jeffreys,1000,0.89,0.95166,0.0387309568393851
jeffreys,1000,0.9,0.9482,0.03713963901029596
jeffreys,1000,0.91,0.95276,0.03542610413896252
jeffreys,1000,0.92,0.95392,0.0335822045315486
jeffreys,1000,0.93,0.95264,0.03159049922251038
jeffreys,1000,0.9400000000000001,0.95438,0.029408575033932224
jeffreys,1000,0.9500000000000001,0.94965,0.02698607276875603
jeffreys,1000,0.96,0.94726,0.02427321607633045
jeffreys,1000,0.97,0.95053,0.021128509514510615
jeffreys,1000,0.98,0.95902,0.017350540424887997
jeffreys,1000,0.99,0.9459,0.012363333857555895
jeffreys,1000,1.0,1.0,0.0025081643414223143
jeffreys,2000,0.0,1.0,0.0012550263386699404
jeffreys,2000,0.01,0.95961,0.008729066906728828
jeffreys,2000,0.02,0.94493,0.012270704913573061
jeffreys,2000,0.03,0.95169,0.014949897602877033
jeffreys,2000,0.04,0.94712,0.01716487028544964
jeffreys,2000,0.05,0.94912,0.01909786250779894
jeffreys,2000,0.06,0.95239,0.02080686411965038
jeffreys,2000,0.07,0.94672,0.022346458755197526
jeffreys,2000,0.08,0.95255,0.023767035833126466
jeffreys,2000,0.09,0.94965,0.02506647583118447
jeffreys,2000,0.1,0.9472,0.02627602926501361
jeffreys,2000,0.11,0.95001,0.027404887084987457
jeffreys,2000,0.12,0.94952,0.028462511393027395
jeffreys,2000,0.13,0.9513,0.02945862203960211
jeffreys,2000,0.14,0.95044,0.030388647364479462
jeffreys,2000,0.15,0.94733,0.03127387854907197
jeffreys,2000,0.16,0.94888,0.03210492387130774
jeffreys,2000,0.17,0.94973,0.03289870432230882
jeffreys,2000,0.18,0.94832,0.03364539679841459
jeffreys,2000,0.19,0.95136,0.03435834234869608
jeffreys,2000,0.2,0.95055,0.035032761647721886
jeffreys,2000,0.21,0.94752,0.035668964202746074
jeffreys,2000,0.22,0.95128,0.03627905513178831
jeffreys,2000,0.23,0.95131,0.0368579061589495
jeffreys,2000,0.24,0.95007,0.03740440308602179
jeffreys,2000,0.25,0.9509,0.03792249922657836
jeffreys,2000,0.26,0.94997,0.038414528657846655
jeffreys,2000,0.27,0.94988,0.038882538183077874
jeffreys,2000,0.28,0.95131,0.03932200004283807
jeffreys,2000,0.29,0.94895,0.039740620403674445
jeffreys,2000,0.3,0.94912,0.04013266420567933
jeffreys,2000,0.31,0.95085,0.04050431168908693
jeffreys,2000,0.32,0.9524,0.04085065068686987
jeffreys,2000,0.33,0.95138,0.041181535526257265
jeffreys,2000,0.34,0.9498,0.041487058122729084
jeffreys,2000,0.35000000000000003,0.94808,0.04177309577858742
jeffreys,2000,0.36,0.95011,0.04203881157165847
jeffreys,2000,0.37,0.95091,0.0422838142425685
jeffreys,2000,0.38,0.95067,0.04250846851199663
jeffreys,2000,0.39,0.9489,0.04271637507793158
jeffreys,2000,0.4,0.94996,0.04290485267692694
jeffreys,2000,0.41000000000000003,0.95186,0.04307349349390167
jeffreys,2000,0.42,0.95267,0.043224529636079694
jeffreys,2000,0.43,0.94967,0.04335679991443434
jeffreys,2000,0.44,0.94934,0.04347245789854187
jeffreys,2000,0.45,0.95157,0.04356868317290929
jeffreys,2000,0.46,0.95078,0.04364819998604541
jeffreys,2000,0.47000000000000003,0.94806,0.04370953036404613
jeffreys,2000,0.48,0.94918,0.04375378376544653
jeffreys,2000,0.49,0.94917,0.0437799934476866
jeffreys,2000,0.5,0.94974,0.0437887205405232
jeffreys,2000,0.51,0.94834,0.04377986620382665
jeffreys,2000,0.52,0.94809,0.043753623012959215
jeffreys,2000,0.53,0.94814,0.04370981279240668
jeffreys,2000,0.54,0.94937,0.04364835150366106
jeffreys,2000,0.55,0.94935,0.04356904273133215
jeffreys,2000,0.56,0.94966,0.0434723994138425
jeffreys,2000,0.5700000000000001,0.95145,0.043357600638808946
jeffreys,2000,0.58,0.9517,0.0432237669276629
jeffreys,2000,0.59,0.95249,0.04307321841439928
jeffreys,2000,0.6,0.94899,0.042903802862078504
jeffreys,2000,0.61,0.94894,0.04271607879068329
jeffreys,2000,0.62,0.95123,0.04250889116656248
jeffreys,2000,0.63,0.95069,0.042282210677189035
jeffreys,2000,0.64,0.94906,0.0420376407277808
jeffreys,2000,0.65,0.94851,0.041772811803011144
jeffreys,2000,0.66,0.94936,0.04148582410396797
jeffreys,2000,0.67,0.95159,0.04117860617260852
jeffreys,2000,0.68,0.95063,0.04085348500166247
jeffreys,2000,0.6900000000000001,0.95106,0.04050491679220762
jeffreys,2000,0.7000000000000001,0.94753,0.04013423123339071
jeffreys,2000,0.71,0.94838,0.03974049487981552
jeffreys,2000,0.72,0.95012,0.039321475908043815
jeffreys,2000,0.73,0.94976,0.03888456166663905
jeffreys,2000,0.74,0.95026,0.038417650957459394
jeffreys,2000,0.75,0.95095,0.03792072270411756
jeffreys,2000,0.76,0.95062,0.03740332604722979
jeffreys,2000,0.77,0.9503,0.03685291651959431
jeffreys,2000,0.78,0.95186,0.03628012471528459
jeffreys,2000,0.79,0.94895,0.035675228290668055
jeffreys,2000,0.8,0.94997,0.03503213931884175
jeffreys,2000,0.81,0.95061,0.034358287347158685
jeffreys,2000,0.8200000000000001,0.94966,0.03364676687152415
jeffreys,2000,0.8300000000000001,0.95036,0.032897784165114866
jeffreys,2000,0.84,0.94784,0.032109044890847815
jeffreys,2000,0.85,0.94941,0.031270188649963664
jeffreys,2000,0.86,0.95184,0.03038741678696291
jeffreys,2000,0.87,0.94977,0.029454875562553096
jeffreys,2000,0.88,0.95032,0.028461782461131065
jeffreys,2000,0.89,0.95102,0.027410021772062983
jeffreys,2000,0.9,0.94698,0.026275080968901594
jeffreys,2000,0.91,0.94864,0.02506194021772608
jeffreys,2000,0.92,0.95233,0.023762271423440867
jeffreys,2000,0.93,0.94696,0.02235204806725276
jeffreys,2000,0.9400000000000001,0.95255,0.020804781533070603
jeffreys,2000,0.9500000000000001,0.94839,0.019096054273154695
jeffreys,2000,0.96,0.94793,0.01717334755151005
jeffreys,2000,0.97,0.95148,0.01494533728787428
jeffreys,2000,0.98,0.94368,0.012268881395575427
jeffreys,2000,0.99,0.95708,0.008731201194392678
jeffreys,2000,1.0,1.0,0.0012550263386699179
jeffreys,10000,0.0,1.0,0.00025115648438329757
jeffreys,10000,0.01,0.94981,0.0039010515388596804
jeffreys,10000,0.02,0.94592,0.005487532060211037
jeffreys,10000,0.03,0.94615,0.006686466646207507
jeffreys,10000,0.04,0.94754,0.007680580811525229
jeffreys,10000,0.05,0.95097,0.008542760574293312
jeffreys,10000,0.06,0.9497,0.009307493599414957
jeffreys,10000,0.07,0.94869,0.010000508130448464
jeffreys,10000,0.08,0.94807,0.01063372117817034
jeffreys,10000,0.09,0.94993,0.011216976423858018
jeffreys,10000,0.1,0.95125,0.011758050239203942
jeffreys,10000,0.11,0.94882,0.01226377140585064
jeffreys,10000,0.12,0.95118,0.012736069727053882
jeffreys,10000,0.13,0.95038,0.013181405999334778
jeffreys,10000,0.14,0.94932,0.013599185468322969
jeffreys,10000,0.15,0.94996,0.013994968852003967
jeffreys,10000,0.16,0.95154,0.014368139468550195
jeffreys,10000,0.17,0.95091,0.014722376651837107
jeffreys,10000,0.18,0.9502,0.01505767696497953
jeffreys,10000,0.19,0.94993,0.015374720352860595
jeffreys,10000,0.2,0.95121,0.015676881110287914
jeffreys,10000,0.21,0.95062,0.01596357467203011
jeffreys,10000,0.22,0.94949,0.01623601410126229
jeffreys,10000,0.23,0.9503,0.01649326944113427
jeffreys,10000,0.24,0.94984,0.016738729365805814
jeffreys,10000,0.25,0.95056,0.016970636088976303
jeffreys,10000,0.26,0.95018,0.017191755650804764
jeffreys,10000,0.27,0.95014,0.01739961487268707
jeffreys,10000,0.28,0.9504,0.01759732372107365
jeffreys,10000,0.29,0.94895,0.01778395455888395
jeffreys,10000,0.3,0.95,0.017960435374844385
jeffreys,10000,0.31,0.94827,0.01812621449654739
jeffreys,10000,0.32,0.94961,0.018282638944449595
jeffreys,10000,0.33,0.95042,0.018428875355167653
jeffreys,10000,0.34,0.94918,0.018565938006100863
jeffreys,10000,0.35000000000000003,0.94955,0.018693223707857476
jeffreys,10000,0.36,0.94927,0.018812237966031462
jeffreys,10000,0.37,0.94949,0.01892235055079649
jeffreys,10000,0.38,0.95017,0.019023584177040833
jeffreys,10000,0.39,0.94928,0.01911615431509324
jeffreys,10000,0.4,0.94974,0.01920042227811039
jeffreys,10000,0.41000000000000003,0.94997,0.01927627145905605
jeffreys,10000,0.42,0.94986,0.019343890737642384
jeffreys,10000,0.43,0.951,0.019403285063698407
jeffreys,10000,0.44,0.9502,0.019454617997672043
jeffreys,10000,0.45,0.95053,0.019498090115328638
jeffreys,10000,0.46,0.9496,0.019533461047584737
jeffreys,10000,0.47000000000000003,0.94979,0.019561027171338192
jeffreys,10000,0.48,0.94914,0.01958059588124557
jeffreys,10000,0.49,0.94884,0.01959237821893514
jeffreys,10000,0.5,0.94914,0.019596293426317885
jeffreys,10000,0.51,0.94959,0.01959238325274008
jeffreys,10000,0.52,0.94872,0.01958055732919175
jeffreys,10000,0.53,0.94984,0.01956101206307715
jeffreys,10000,0.54,0.95044,0.01953341484585078
jeffreys,10000,0.55,0.95042,0.0194981049386193
jeffreys,10000,0.56,0.95009,0.019454630232900023
jeffreys,10000,0.5700000000000001,0.95038,0.019403361223794716
jeffreys,10000,0.58,0.9503,0.019343848932812255
jeffreys,10000,0.59,0.95006,0.019276213418287187
jeffreys,10000,0.6,0.95102,0.01920046823729164
jeffreys,10000,0.61,0.94985,0.01911618738724518
jeffreys,10000,0.62,0.95143,0.019023863762728292
jeffreys,10000,0.63,0.94891,0.018922399710824944
jeffreys,10000,0.64,0.9498,0.01881237196974688
jeffreys,10000,0.65,0.94896,0.018693460501458044
jeffreys,10000,0.66,0.94849,0.018565957642928753
jeffreys,10000,0.67,0.94896,0.018429407981189073
jeffreys,10000,0.68,0.95055,0.018282399858789298
jeffreys,10000,0.6900000000000001,0.94806,0.018126299626669444
jeffreys,10000,0.7000000000000001,0.95005,0.017959865153347528
jeffreys,10000,0.71,0.94986,0.017783884543612773
jeffreys,10000,0.72,0.95088,0.017597680648492115
jeffreys,10000,0.73,0.95073,0.01740006092292345
jeffreys,10000,0.74,0.9507,0.017191136348528285
jeffreys,10000,0.75,0.95089,0.016971158732014376
jeffreys,10000,0.76,0.95035,0.01673824791066284
jeffreys,10000,0.77,0.94964,0.016494174314398632
jeffreys,10000,0.78,0.95128,0.016235633077471192
jeffreys,10000,0.79,0.95065,0.015963025796837883
jeffreys,10000,0.8,0.95065,0.015676556930492053
jeffreys,10000,0.81,0.95064,0.015376056656287697
jeffreys,10000,0.8200000000000001,0.94931,0.01505725327763688
jeffreys,10000,0.8300000000000001,0.94968,0.014721901367252828
jeffreys,10000,0.84,0.95098,0.014368403345259484
jeffreys,10000,0.85,0.94929,0.01399544510810666
jeffreys,10000,0.86,0.94949,0.013598826022213887
jeffreys,10000,0.87,0.95097,0.01318105035194419
jeffreys,10000,0.88,0.94972,0.012736927789928442
jeffreys,10000,0.89,0.94913,0.01226275058038975
jeffreys,10000,0.9,0.95101,0.011758347978538806
jeffreys,10000,0.91,0.9491,0.011216905890642273
jeffreys,10000,0.92,0.94897,0.010633816132237359
jeffreys,10000,0.93,0.95129,0.01000115526145186
jeffreys,10000,0.9400000000000001,0.9493,0.009308129567696109
jeffreys,10000,0.9500000000000001,0.95197,0.008542200789241554
jeffreys,10000,0.96,0.94814,0.007680093745988491
jeffreys,10000,0.97,0.94763,0.006686953846151836
jeffreys,10000,0.98,0.94651,0.005487480917888524
jeffreys,10000,0.99,0.95138,0.0039022532939120744
jeffreys,10000,1.0,1.0,0.00025115648438334137
